15211.5	1.10282e-16
15268.9	7.31876e-15
15326.3	5.15119e-14
15383.7	2.75071e-12
15441.1	1.39642e-11
15498.5	5.12259e-10
15555.9	2.15212e-09
15613.3	4.74755e-08
15670.7	1.79684e-07
15728.1	2.20836e-06
15785.5	7.78423e-06
15842.9	5.23595e-05
15900.3	0.000170377
15957.7	0.000648655
16015.1	0.00186191
16072.5	0.00480867
16129.9	0.00993917
16187.3	0.0181593
16244.7	0.0261372
16302.1	0.0318643
16359.6	0.0343347
16417	0.0298272
16474.4	0.022282
16531.8	0.0142709
16589.2	0.00713179
16646.6	0.00308196
16704	0.00114006
16761.4	0.000371508
16818.8	9.0425e-05
16876.2	2.58996e-05
16933.6	3.54173e-06
16991	9.48526e-07
17048.4	6.84688e-08
17105.8	1.76071e-08
17163.2	6.53174e-10
